X,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,SE_ANNO_CAD_DATA,OBJECTID
-8572774.60582253,4706447.18968517,11064282_58016872,11064282,178.30000305,NEW JERSEY AVE NW & Driveway-58016872,13,5e13f7a078b2fb11037986537b6fd102,2091,,4379586
-8570265.1305611,4713185.11362664,12060582_12084892,12084892,1420.28894043,TAYLOR ST NE & MICHIGAN AVE NE,13,66733aa3ba55013bf2c52ad1f77a2484,3161,,4379587
-8575156.66846365,4710229.0071487,11001402_11036722,11036722,2352.6159668,FLORIDA AVE NW & 14TH ST NW,13,872a7a70204b9dc55227e7f6ac426abd,5059,,4379589
-8563920.03317547,4703930.17549978,13015342_13081512,13015342,1643.87402344,BENNING RD SE & SOUTHERN AVE SE,13,878ee355c5d44cb23fa9469f657aad60,4248,,4379604
-8573816.14692084,4716822.9278163,11000502_11079882,11000502,5983.46582031,5TH ST NW & SHERIDAN ST NW,13,183923646fba5c4c045712aaa4177e7b,5019,,4379621
-8561686.16158114,4706209.46522492,12006302_12012932,12006302,54.31600189,63RD ST NE & BANKS PL NE,13,3bbdc02b6b2615aa135187c853f1f54d,4243,,4379623
-8575159.17675443,4706979.44819841,11001402_11034382,11001402,868.36901855,14TH ST NW & F ST NW,13,d42bace30a7cc66dea49df9674242486,1012,,4379629
-8575160.20348244,4705729.17772246,14001402_14049792,14049792,1470.95495605,JEFFERSON DR SW & 14TH ST SW,13,7226e34caa94b47ad79dacd9acfea6bb,1224,,4379633
-8572952.64292995,4705360.80177106,14000102_14019822_14091202_36001392_36003022,36001392,0,Ramp-36001392 & C ST SW & WASHINGTON AVE SW & Ramp-36003022 & 1ST ST SW,13,d5dc2e089b7be3068e38a0dfb582b478,2172,,4379643
-8579809.27330147,4711511.29852288,11020992_11059602,11020992,2087.58203125,CATHEDRAL AVE NW & MASSACHUSETTS AVE NW,13,fbe45f6521154e5b317fe0987884f307,6102,,4379666
-8583182.15058254,4711272.7737274,11010922_11057912,11010922,445.90499878,ARIZONA AVE NW & MACARTHUR BLVD NW,13,bc6587b53ba140e009ba8d3c90939651,6094,,4379667
-8571033.0387802,4708039.29352322,12000802_12036722_12055522A_12055522A,12036722,1398.65795898,FLORIDA AVE NE & 8TH ST NE & LINCOLN CIR NE,13,0f53022a2cce4f9926355d18afd9b5ed,3082,,4379685
-8572866.77340497,4716331.82902834,11065452_11069682,11069682,78.83000183,PEABODY ST NW & NORTH DAKOTA AVE NW,13,9216d166969fc03084ca188e06bc2194,5207,,4379686
-8575992.39473655,4707388.37464292,11001702_11042442,11001702,1146.65905762,17TH ST NW & H ST NW,13,ce1485bc241287fdc1b2d405424f4a80,1069,,4379696
-8571173.9655438,4708116.61892595,12000702_12036722,12036722,1273.51000977,FLORIDA AVE NE & 7TH ST NE,13,1f0dd4ed00d64c869607c4f9784a9264,3250,,4379700
-8565674.30942629,4702173.64566477,13069812_13081512,13069812,5596.81103516,PENNSYLVANIA AVE SE & SOUTHERN AVE SE,13,3efde069e2f0e33bc7a05295cf692808,4147,,4379709
-8561673.76289604,4706501.68489303,12006302_12031982,12031982,172.19599915,EASTERN AVE NE & 63RD ST NE,13,892dfb446812cb8628414c89def156dd,4002,,4379722
-8575531.58433659,4710711.11290219,11001502_11033862,11033862,1113.59094238,EUCLID ST NW & 15TH ST NW,13,7153f2b147a8643a87c61e6f59c66c1e,5077,,4379726
-8573293.16271975,4705223.62470022,14000302_14026912,14026912,283.85501099,D ST SW & 3RD ST SW,13,672df9d95afb948aee3fbc539d846f2a,2180,,4379733
-8568055.14974532,4701669.86035923,13040752_13063502,13063502,1618.56994629,NAYLOR RD SE & GOOD HOPE RD SE,13,857cca910da73c0d4b90efc699fc7d2d,4120,,4379734
-8577136.67319884,4707783.40743282,11064222_11091262*1,11091262,151.16400146,WASHINGTON CIR NW & NEW HAMPSHIRE AVE NW,14,9bcbe55f5217c56b6a24919d2ae6a7bf,1196a,,4379740
-8576439.06552233,4707549.76605783,11001902_11047772,11001902,1025.34997559,19TH ST NW & I ST NW,13,77cb5a2300da0f1d155b8859d6a5d722,1110,,4379747
-8573554.41173709,4704396.0946432,14000402_14047772,14000402,1156.60095215,4TH ST SW & I ST SW,13,4c75aa377a158b9d9f2c9732160792d8,2190,,4379757
-8575234.63633545,4711479.97190178,11001402_11048752,11048752,2314.75488281,IRVING ST NW & 14TH ST NW,13,192e3a6b09842b3993685739c360d04f,5063,,4379765
-8576597.81875283,4708738.04565129,11002002_11068382,11002002,1842.38000488,20TH ST NW & P ST NW,13,16786621d17f8fcb1a867009f34c9913,1128,,4379787
-8577033.04971418,4708736.85098559,11002202_11068382,11002202,1621.15100098,22ND ST NW & P ST NW,13,e9515b7cba87954bde4ff351a0390261,1152,,4379788
-8576941.23052324,4706228.86526969,11025352_11044262,11044262,259.65600586,HENRY BACON DR NW & CONSTITUTION AVE NW,13,1716070f9dba088885abf70570b4a228,1180,,4379795
-8573616.92537488,4709453.78080182,11036722_11064282,11064282,2605.39501953,NEW JERSEY AVE NW & FLORIDA AVE NW,13,74e74b3e589652f683602918a63d82ed,3015,,4379809
-8570020.17869591,4711035.23826076,12001402_12038092,12038092,2010.37805176,FRANKLIN ST NE & 14TH ST NE,13,5c5ef7d691e0e6ab34e74f7e6bc2d459,3155,,4379817
-8576797.64049837,4706688.69490148,11002102_11089892,11089892,632.80401611,VIRGINIA AVE NW & 21ST ST NW,13,00cb0ddde12994798ef96716cef67752,1145,,4379831
-8570906.12935104,4707387.55256474,12000902_12042442,12000902,1010.53900146,9TH ST NE & H ST NE,13,13c69c62581fcdb51d164c3b0b8f4aef,3088,,4379846
-8574898.24096927,4706978.02130229,11001302_11034382,11034382,1694.93005371,F ST NW & 13TH ST NW,13,797b96661de055b2f60f20e79145de91,2133,,4379859
-8572593.65225791,4708416.97602957,12064672_25065323,25065323,194.47799683,NORTH CAPITOL ST NE Service Rd & NEW YORK AVE NE,13,2212dddd364f9645d48e11aecd481511,3039,,4379861
-8570906.63699537,4705584.23635973,13000902_13047972,13047972,1327.81103516,INDEPENDENCE AVE SE & 9TH ST SE,13,b437878d09c933b9d07902651ccc48ca,4030,,4379894
-8575322.03533041,4714781.20224739,11001402_11039062,11001402,6783.92382813,14TH ST NW & GALLATIN ST NW,13,a66e9b71974df85f36db33ed2c79e2a4,5060,,4379903
-8574567.87314948,4704687.4010702,14058502_44059162,14058502,808.36401367,MAINE AVE SW & MARKET SQ SW,13,fcb1e1907d93df1629755cc9e05fc49b,2277,,4379913
-8574233.20306586,4717712.46782384,11011572_11070522,11011572,817.24200439,ASPEN ST NW & PINEY BRANCH RD NW,13,55deab22b0ca44763d827e59e2971d99,5247,,4379929
-8572592.07023038,4713944.14880232,11076702_36002492,11076702,119.81099701,ROCK CREEK CHURCH RD NW & Ramp-36002492,14,9ab0ca7f179943f08baaf08fd0dd6c20,5204a,,4379954
-8574171.95741966,4711382.13307273,11024632_11040042,11024632,485.20401001,COLUMBIA RD NW & GEORGIA AVE NW,13,f8b0ef8fbafe450a996cc4dddc7a3d98,5121,,4379965
-8574078.8079172,4710554.60317187,11040042_11046672,11046672,342.52398682,HOWARD PL NW & GEORGIA AVE NW,13,bf0be029b41ab72b68b1a0497044f1a6,5131,,4379999
-8573530.42339672,4709634.51671434,11000402_11084562,11084562,677.17401123,T ST NW & 4TH ST NW,13,230135b7eab07c16fb24a1a36e9650ea,3014,,4380031
-8570509.5881632,4710666.75389156,12001202_12075462_12078132,12078132,0,SARATOGA AVE NE & 12TH ST NE & RHODE ISLAND AVE NE,13,aac650bba16146c167375f2e19ec57d9,3187,,4380041
-8572607.79455332,4711173.75749019,11060582_12060582_15065322,11060582,0,MICHIGAN AVE NW & MICHIGAN AVE NE & NORTH CAPITOL ST BN,13,0c2b03cfe03960c431ed6e6990a48f86,5199,,4380043
-8575158.267038,4706714.79838682,11001402_11069812*1,11069812,1773.26098633,PENNSYLVANIA AVE NW & 14TH ST NW,13,830cc401d1585e7f4263de81acbec325,1010,,4380055
-8571174.78921672,4706216.45367445,12000702_12025352,12025352,1121.875,CONSTITUTION AVE NE & 7TH ST NE,13,d9fbdcec0576a56e504b1ddd14006ce9,3078d,,4380117
-8572793.59292715,4716282.08751085,11016382_11051352_11065452,11065452,0,NORTH DAKOTA AVE NW & BLAIR RD NW & KANSAS AVE NW,13,ab42295ffdb452d830ff388388f2b1d2,5152,,4380136
-8573128.62654566,4707718.19973179,11050892_11064282,11064282,1205.58398438,NEW JERSEY AVE NW & K ST NW,13,58f6cf0d65c496898562dd52cc8a3b77,2153,,4380159
-8572508.5995655,4699507.90586523,13058542_36003942_36003952,13058542,17.50799942,MALCOLM X AVE SE & Ramp-36003942 & Ramp-36003952,13,01e1d1f569a8833e7b3d385dc82bf891,4249,,4380163
-8570906.84793711,4709823.89660821,12000902_12017612_12088462,12000902,2153.12695313,9TH ST NE & BRENTWOOD RD NE & V ST NE,14,aeaba629934d0f9babffbc5042df55e2,3147,,4380181
-8575658.8040805,4712361.46505537,11001602_11066042,11001602,3916.32202148,16TH ST NW & OAK ST NW,13,0659f1f30e52d5e33de7e3e006e2bba5,5100,,4380185
-8575158.27086067,4707719.51056711,11001402_11050892_21050891,11050892,1983.51293945,K ST NW & 14TH ST NW & K ST NW Service Rd,13,145a0ebe84fccceb275b3c1c05f87c41,1016,,4380203
-8574579.83143405,4711982.95126353,11068902_11080082,11068902,713.39501953,PARK RD NW & SHERMAN AVE NW,13,5b6df772a9e421824b96011d59462306,5175a,,4380205
-8575106.83094047,4708166.67479148,11057852_11085732_21059603,11085732,63.22499847,THOMAS CIR NW & M ST NW & MASSACHUSETTS AVE NW Service Rd,13,c8a562f30a455dab489272974a26f7d1,1367a,,4380214
-8580547.97130592,4716656.73553564,11004102_11021222_11060122_11092692,11004102,2273.52197266,41ST ST NW & CEDAR PKWY NW & MCKINLEY ST NW & WESTERN AVE NW,13,914c5d70353bfd586649cf918e431393,6041,,4380247
-8576946.9889806,4706788.89644765,11031332_11089892,11089892,772.7800293,VIRGINIA AVE NW & E ST NW,13,fa137cfd03d968b99624f92fc44507f9,1193,,4380253
-8579132.16594109,4713146.97513245,11075272_11081962_36002372,11075272,384.04299927,RENO RD NW & SPRINGLAND LN NW & Ramp-36002372,13,f77da0b35d3f4ebd1e99c55a99b982e2,6124a,,4380258
-8576597.8139149,4708809.40900369,11002002_11059602,11002002,1897.75500488,20TH ST NW & MASSACHUSETTS AVE NW,13,4b04cbd0fa413cf8abdf1fb1aa60e1bf,1126,,4380276
-8571473.79428099,4710272.06728695,12075462_58011592,58011592,78.6740036,Driveway-58011592 & RHODE ISLAND AVE NE,13,b3f8b6db451992d4025c4861e90bded7,3243,,4380320
-8575668.8885195,4707719.85940363,11001602_11050892,11001602,314.95700073,16TH ST NW & K ST NW,13,eb9ec54c8003b9120b27bb44d03baf01,1052,,4380323
-8570356.3112398,4703034.51127357,13001102_36005532,36005532,0,Ramp-36005532 & 11TH ST SE,13,1f0178cabb6a95c4923bbb291e5708ce,4261,,4380335
-8571505.51984583,4704409.06026234,13000502*1_13089892,13000502,906.29400635,5TH ST SE & VIRGINIA AVE SE,13,4a8a6c2e72361732cf0e266e472b6ae4,4015,,4380338
-8577182.03755546,4707119.30994479,11002302_11038612,11002302,901.03399658,23RD ST NW & G ST NW,13,7ea79b69278c90cddcdf28bbd84bdda9,1157,,4380340
-8571176.76820372,4704292.96282864,13000702_13089892,13000702,1224.59301758,7TH ST SE & VIRGINIA AVE SE,13,ee07bca5b194e6d1efddd3bbb126f3d3,4023,,4380346
-8577951.49779344,4708065.47612628,11002802_11069812,11069812,4335.72412109,PENNSYLVANIA AVE NW & 28TH ST NW,13,f00c0cd1d1acf908bd2f63b71518af88,6008,,4380353
-8575665.17653645,4709374.66412724,11001602_11077672,11001602,1599.05297852,16TH ST NW & S ST NW,13,8a08ff8afc6ae4afe61dba8296fbaef8,1058,,4380356
-8574721.41441507,4716089.78337573,11040042_11061362,11061362,1784.11096191,MISSOURI AVE NW & GEORGIA AVE NW,13,2f7b1060157bcd9b4342b112fcc17af5,5138,,4380361
-8575992.13559523,4707719.55936442,11001702_11025152_11050892_21050891,11001702,1403.67700195,17TH ST NW & CONNECTICUT AVE NW & K ST NW Service Rd & K ST NW,13,d2b75576a4ed5a284de0fedc3d0e8eec,1063,,4380363
-8576243.122957,4707388.80650699,11001802_11042442,11042442,2939.12597656,H ST NW & 18TH ST NW,13,f9409e311290b5d9bbefd0ea1c17e380,1090,,4380390
-8568686.04828219,4705841.39358271,13002202_36001612_58010072,58010072,0,Driveway-58010072 & 22ND ST SE & Ramp-36001612,13,af2009138d1d40bf89992fa359d493c1,3433,,4380408
-8579324.67224307,4709894.42145327,11003502_11094052_58011062,11003502,1408.97302246,35TH ST NW & Driveway-58011062 & WISCONSIN AVE NW,13,ca1a8631395d963425c82ea5f80062a3,6265,,4380426
-8574040.49629833,4707954.83162405,11000702_11053492,11053492,732.03497314,L ST NW & 7TH ST NW,13,6e512e9a47ccbeef5349686096484a28,2062,,4380444
-8565654.70037705,4707127.01911348,12041472_12061162_58016162_58017232,12061162,1115.80102539,MINNESOTA AVE NE & GRANT ST NE & Driveway-58016162 & Driveway-58017232,13,5c475ab9dfc4314c3592f1cdd5271022,4083,,4380462
-8576283.60762887,4708395.19866916,11025152_11063182,11025152,710.5,CONNECTICUT AVE NW & N ST NW,13,5f2ec2e6132a9f9b62c0354df60eced7,1096,,4380467
-8573816.18492923,4708394.35013933,11000602_11063182,11000602,1683.56005859,6TH ST NW & N ST NW,13,7e21f934e974a0a4a521a71348700019,2050,,4380474
-8574899.01191045,4707719.45921323,11001302_11050892_21050891,11050892,1781.49499512,K ST NW & 13TH ST NW & K ST NW Service Rd,13,90c6ce4846d671280e272706979d44a6,2137,,4380505
-8573415.02241948,4708737.95944477,11064282_11068382,11064282,2028.10302734,NEW JERSEY AVE NW & P ST NW,13,02803f9faf714d2afa42e8ce7da7b6df,3011,,4380523
-8571041.54146042,4704288.87277321,13000802_36005552,36005552,0,Ramp-36005552 & 8TH ST SE,14,2b43fb090d55ccd08ef023ec77ba5637,4029,,4380526
-8574906.53152525,4715974.83073562,11001302_11024502_11064872,11064872,1061.08605957,NICHOLSON ST NW & 13TH ST NW & COLORADO AVE NW,13,e65d43f21c6db63d76583e4f340d3a53,5033,,4380544
-8574041.41754449,4704397.48706242,14000702_14047772,14000702,1147.37695313,7TH ST SW & I ST SW,13,6536bfbd7027cd5c44377e0a7168d2ec,1232,,4380547
-8577751.6723584,4709577.59211916,11019892_11059602,11019892,1164.11499023,CALIFORNIA ST NW & MASSACHUSETTS AVE NW,13,3e7859d1c6020663d850062515f5ad1a,6106,,4380548
-8577534.72245775,4707878.77745308,11002502_11053492_11069812,11069812,3980.01708984,PENNSYLVANIA AVE NW & 25TH ST NW & L ST NW,13,10da7653d9cb237b4e7059e6ae325dda,1170,,4380608
-8568718.87711531,4713499.29582671,12002202_12089112_47069322,47069322,144.64700317,Alley-47069322 & 22ND ST NE & VARNUM ST NE,13,e9d7048f82c4dc5ca0ed535683da5c22,3150,,4380617
-8568713.03332056,4705837.93562635,13002202_15031912_25031912,25031912,246.77600098,EAST CAPITOL ST NE Service Rd & 22ND ST SE & EAST CAPITOL ST BN,13,401f2ab91bafd0ee4a5a1de75fc8aab7,3433,,4380618
-8566898.44823176,4711757.90739964,12015992_12031982,12015992,4119.52685547,BLADENSBURG RD NE & EASTERN AVE NE,13,6b559cc9d695054e6d691c592ae5449c,3141,,4380656
-8574274.47597915,4705580.18365661,14000902_14047972,14000902,227.76100159,9TH ST SW & INDEPENDENCE AVE SW,13,f40f0f4d1e8d82ea645adc597fa938c8,1212,,4380671
-8575641.91411379,4708369.20680058,11078712_21001603_36002662,36002662,0,Ramp-36002662 & SCOTT CIR NW & 16TH ST NW Service Rd,13,a860cca4af2885300d8cc6d1946a4d5b,1059a,,4380686
-8568289.85208674,4710224.4593421,12002532_12015992_12088462,12088462,1190.2130127,V ST NE & 25TH PL NE & BLADENSBURG RD NE,13,075d775cc8a9f4a0640e9fb528b03257,3138,,4380692
-8574610.69285687,4708738.30593355,11001102_11068382,11001102,1654.95495605,11TH ST NW & P ST NW,13,2d320c9afa20ebbea50da1897da6ec3b,2110,,4380697
-8574502.32662129,4713653.71318406,11040042_11092102,11040042,3104.6159668,GEORGIA AVE NW & WEBSTER ST NW,13,e43f022b91b7e71bbad36025cafd562c,5265,,4380710
-8568368.33632687,4699477.75592695,13002302_13002352_13081512,13002302,1509.10302734,23RD ST SE & 23RD PKWY SE & SOUTHERN AVE SE,13,ad8e083fea4dce12b44d4bcb8c16241d,4150,,4380713
-8571428.5102836,4706216.51270421,12000602_12025352,12025352,924.14202881,CONSTITUTION AVE NE & 6TH ST NE,13,6e34c04ce3e75f5d57e58aeadc748abe,3070,,4380742
-8575993.75259714,4707188.93213947,11001702_11069812,11069812,2779.54492188,PENNSYLVANIA AVE NW & 17TH ST NW,13,2e4e04e1391791a6f91e7aaf83f6f596,1079,,4380748
-8575346.43915975,4706711.99764496,11001502_11031332_11069812,11069812,1920.1159668,PENNSYLVANIA AVE NW & 15TH ST NW & E ST NW,13,2dc3ecc59242ba748ed141411dbd5d31,1031,,4380749
-8579580.33878956,4711296.71158492,11039522_11059602,11039522,1444.18505859,GARFIELD ST NW & MASSACHUSETTS AVE NW,13,5b16259134d375cda009f876f7d1fce4,6107,,4380782
-8570091.4274382,4710832.30137646,12017612_12075462,12017612,1124.22705078,BRENTWOOD RD NE & RHODE ISLAND AVE NE,13,99869302c28627f9f08b7d467c678c22,3442,,4380788
-8572609.96192408,4707388.38551857,11042442_12042442_15065322,12042442,0,H ST NE & NORTH CAPITOL ST BN & H ST NW,13,7b98fcdd9aa07cc62733229807dcf859,2217,,4380791
-8578605.37062532,4713533.27991175,11025152_11088922,11025152,5127.36376953,CONNECTICUT AVE NW & VAN NESS ST NW,13,8fd9a69f03cd13fb426a9f6eb576e073,6082,,4380794
-8580724.10587914,4714993.11470514,11032762_11094052,11032762,207.86399841,ELLICOTT ST NW & WISCONSIN AVE NW,13,bca863a988980a9c2cc73d03542793ae,6159,,4380804
-8570298.69038058,4705981.91318015,12001302_15031912,12001302,64.36299896,13TH ST NE & EAST CAPITOL ST BN,13,e43b5a42ee61717972ad60a32d19fc61,4228a,,4380808
-8573266.35219617,4717365.22727541,11016382_11088792,11088792,515.79998779,VAN BUREN ST NW & BLAIR RD NW,13,55fe3ccd3fb99c6f22bc78e4f42925d3,5113,,4380813
-8571747.37345555,4696105.36605167,13081512_15081252_58014302,58014302,62.85800171,Driveway-58014302 & SOUTHERN AVE SE & SOUTH CAPITOL ST BN,13,8bfc31f724d6ffed0d03e3c94bf0496b,4190,,4380816
-8568534.35721947,4699311.61008865,13061292_13081512,13061292,3463.34399414,MISSISSIPPI AVE SE & SOUTHERN AVE SE,13,bdd375e5a16e562c11f789239c5e96da,4155,,4380829
-8582372.68799696,4713918.28990491,11004902_11059602,11004902,2325.22290039,49TH ST NW & MASSACHUSETTS AVE NW,13,b8007ce6b9006d5849c40b12f2fc1367,6051,,4380831
-8578377.66276637,4716955.5894567,11063762_11088332,11063762,4976.58203125,NEBRASKA AVE NW & UTAH AVE NW,13,ea70e86ca9778260dfe950d2a8ca8cce,6234,,4380837
-8569547.25872654,4709773.13606444,12001602_12064672,12064672,2609.34594727,NEW YORK AVE NE & 16TH ST NE,13,b070c4d02d72556b13698252fbd5a715,3179,,4380845
-8575659.7966502,4711887.25141294,11001602_11068902,11001602,3548.4699707,16TH ST NW & PARK RD NW,13,09a005c53c35f8985fa073f9e6927dd2,5101,,4380852
-8576937.65132748,4710021.4197119,11025152_11051152,11051152,1120.73400879,KALORAMA RD NW & CONNECTICUT AVE NW,13,022e1a38c1ee7b839af1a75d060c6926,1181,,4380854
-8575705.17610008,4708410.52736799,11059602_11078712,11078712,161.37600708,SCOTT CIR NW & MASSACHUSETTS AVE NW,13,85d6204ede29a86494d7470656f0d254,1059d,,4380875
-8570641.57394455,4710115.53136342,12017612_12090152,12017612,521.5960083,BRENTWOOD RD NE & W ST NE,13,abb2d7377fac1214711cff9b7b3e460c,3149,,4380876
-8575659.4842587,4711715.16852176,11001602_11053752,11001602,3414.97900391,16TH ST NW & LAMONT ST NW,13,e0195b330f310fcdff97754a90a4b4aa,5096,,4380881
-8576506.86425555,4709583.78444133,11036722_11084562*1,11084562,2949.1340332,T ST NW & FLORIDA AVE NW,13,5f63d8652a850047729f73f5954ba37a,1108,,4380889
-8571994.88458352,4697488.74453707,13011702_13056222_13088592,13056222,0,LIVINGSTON RD SE & ATLANTIC ST SE & VALLEY AVE SE,13,cbbbd3ba903b7cfb71e0631999056169,4108,,4380920
-8566662.87376908,4702206.68036608,13003632_13009362*1,13003632,228.60400391,36TH PL SE & ALABAMA AVE SE,13,e899b0d8bb24ce40e29f3d8456f82c0f,4232,,4380944
-8572456.00816974,4709584.91559237,12055642_12084562,12084562,118.38400269,T ST NE & LINCOLN RD NE,13,58dcb0ad92015057a2bf6ffad5276bdd,3034,,4380946
-8572256.21085869,4707892.61663508,12000102_12053492,12000102,1472.65100098,1ST ST NE & L ST NE,13,f0f2a1994c7826350de6f01231810b6f,2245,,4380956
-8572256.88467226,4704960.64982885,13000102_13031332_36000802_36001782,13031332,275.72198486,E ST SE & 1ST ST SE & Ramp-36000802 & Ramp-36001782,13,bfdea2bfd8231af018a01947ca31b3ce,4003a,,4380958
-8572821.84868975,4716331.23484991,11016382_11069682,11069682,43.8409996,PEABODY ST NW & BLAIR RD NW,13,8c8d1d90f0179ea39f80e265b1d9bfe4,5207a,,4380959
-8574550.93373388,4718419.58473641,11032632_11040042_58016612,58016612,59.45600128,Driveway-58016612 & ELDER ST NW & GEORGIA AVE NW,13,94b2e4102f274a40a901dd52f343a194,5125,,4380971
-8580224.31897793,4713646.74183621,11089182_11094052,11089182,666.53399658,VEAZEY ST NW & WISCONSIN AVE NW,13,197da344aa2af25f46ddcbc29c644b26,6272,,4380976
-8572625.67783267,4713896.35998717,11009882_11076702,11009882,163.98899841,ALLISON ST NW & ROCK CREEK CHURCH RD NW,14,f6cc18d92f55185a3fbe5318d72b3d7d,5204,,4380978
-8573291.5245601,4706804.89467055,11000302_11031332,11000302,703.33898926,3RD ST NW & E ST NW,13,56df6bedea0e66bbd64ab59f2d1c3152,2018,,4380988
-8575666.84812936,4708737.92381997,11001602_11068382,11001602,1104.97802734,16TH ST NW & P ST NW,13,047b07565a0fe62e82ef4bef248992dc,1055,,4380994
-8574858.59431604,4708806.2740264,11056552_11089442,11089442,860.15698242,VERMONT AVE NW & LOGAN CIR NW,14,78dbe9af3a3369aaf9bf8a9cea812bcf,2157d,,4380996
-8574899.0788957,4707736.1143149,11001302_21050893,11001302,798.43597412,13TH ST NW & K ST NW Service Rd,13,8fa0fbf31bbff73c4faf92fceb76d8b9,2137,,4381017
-8579672.24270913,4712314.19670004,11064092_11094052,11064092,1301.48205566,NEWARK ST NW & WISCONSIN AVE NW,13,4443cc5be3e1158b88511fdabc985134,6146,,4381019
-8574494.3256716,4705580.29453257,14047972_14054972,14054972,0,L'ENFANT PROMENADE SW & INDEPENDENCE AVE SW,13,4a4638a52dbc63552670ccc19a1f2d4e,1215,,4381023
-8566681.08308058,4705355.8831027,13019822_13061162,13019822,3191.01098633,C ST SE & MINNESOTA AVE SE,13,7aa6799f3118edaeadcd0a28ef246e42,4267,,4381049
-8570658.93371324,4704224.21599328,13001102_13081691_36005872,36005872,515.62701416,Ramp-36005872 & 11TH ST SE & SOUTHEAST BLVD SE,13,4701686106fa72754f7b045984cf0f62,4262,,4381053
-8576080.44917066,4705633.95165141,14047972A_36003722,36003722,63.72999954,Ramp-36003722 & INDEPENDENCE AVE SW,13,d13f9b010ce6477a5160adb5e0c16546,1255,,4381069
-8572612.70221382,4703731.85192122,13063182_14063182_15081252_25081251,15081252,1437.37402344,SOUTH CAPITOL ST BN & N ST SW & SOUTH CAPITOL ST SE Service Rd & N ST SE,13,1a96f68d7723b40ea955320d312e2848,2266,,4381073
